x, 0, 0, fffX, x, x, x, x, x, x, x, x, xxxx, xx, xx, xx, xx, xx, xx, Xx, xxxx, xx, xx, xx
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 1, 1, 0010, 00, ff, 00, 00, ff, ff, a5, f97d, 84, 10, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f97d, c8, a5, 00, 00, ff, ff, a5, f97d, 84, 10, f8
1, 0, 0, fffc, 1, 1, 5, 0, 0, 1, 3, 1, f97e, a4, a5, 00, 00, ff, ff, a5, f97e, c8, 10, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f97f, 10, 7f, 00, 00, 00, ff, 27, f97f, a4, 10, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 2, 1, 0010, ff, 80, 00, 00, 00, ff, 27, f980, a4, 10, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f980, c0, 27, 00, 00, 00, ff, 27, f980, a4, ff, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f981, ff, 81, 00, 00, ff, ff, a5, f981, c0, ff, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f982, d0, a5, 00, 00, ff, ff, a5, f982, c0, ff, f8
1, 0, 0, fffc, 0, 0, 3, 0, 0, 1, 3, 1, f983, fe, 83, 00, 00, ff, ff, 27, f983, d0, ff, f8
1, 0, 0, fffc, 1, 0, 3, 0, 0, 1, 3, 1, f984, c4, 27, 00, 00, ff, ff, 27, f984, d0, fe, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f985, 10, 85, 00, 00, ff, ff, 27, f985, c4, fe, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 2, 1, 0010, ff, 86, 00, 00, ff, ff, 27, f986, c4, 10, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f986, d0, 27, 00, 00, ff, ff, 27, f986, c4, ff, f8
1, 0, 0, fffc, 0, 0, 3, 0, 0, 1, 3, 1, f987, fe, 87, 00, 00, ff, ff, 27, f987, d0, ff, f8
1, 0, 0, fffc, 1, 0, 3, 0, 0, 1, 3, 1, f988, 64, 27, 00, 00, ff, ff, 27, f988, d0, fe, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f989, 10, 89, 00, 00, ff, ff, 27, f989, 64, fe, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 1, 1, 0010, ff, 00, 00, 00, ff, ff, 27, f98a, 64, 10, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f98a, ca, 27, 00, 00, ff, ff, 27, f98a, 64, 10, f8
1, 0, 0, fffc, 1, 1, 5, 0, 0, 1, 3, 1, f98b, 86, 27, 00, 00, ff, ff, 27, f98b, ca, 10, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f98c, 10, 8c, 00, ff, ff, ff, a5, f98c, 86, 10, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 1, 1, 0010, 00, ff, 00, ff, ff, ff, a5, f98d, 86, 10, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f98d, e8, a5, 00, ff, ff, ff, a5, f98d, 86, 10, f8
1, 0, 0, fffc, 1, 1, 5, 0, 0, 1, 3, 1, f98e, a6, a5, 00, ff, ff, ff, a5, f98e, e8, 10, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f98f, 10, 8f, 00, 00, ff, ff, 27, f98f, a6, 10, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 2, 1, 0010, ff, 90, 00, 00, ff, ff, 27, f990, a6, 10, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f990, e0, 27, 00, 00, ff, ff, 27, f990, a6, ff, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f991, ff, 91, 00, ff, ff, ff, a5, f991, e0, ff, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f992, d0, a5, 00, ff, ff, ff, a5, f992, e0, ff, f8
1, 0, 0, fffc, 0, 0, 3, 0, 0, 1, 3, 1, f993, fe, 93, 00, ff, ff, ff, 27, f993, d0, ff, f8
1, 0, 0, fffc, 1, 0, 3, 0, 0, 1, 3, 1, f994, e4, 27, 00, ff, ff, ff, 27, f994, d0, fe, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f995, 10, 95, 00, ff, ff, ff, 27, f995, e4, fe, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 2, 1, 0010, ff, 96, 00, ff, ff, ff, 27, f996, e4, 10, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f996, d0, 27, 00, ff, ff, ff, 27, f996, e4, ff, f8
1, 0, 0, fffc, 0, 0, 3, 0, 0, 1, 3, 1, f997, fe, 97, 00, ff, ff, ff, 27, f997, d0, ff, f8
1, 0, 0, fffc, 1, 0, 3, 0, 0, 1, 3, 1, f998, 8a, 27, 00, ff, ff, ff, 27, f998, d0, fe, f8
1, 0, 0, fffc, 1, 1, 5, 0, 0, 1, 3, 1, f999, 45, 27, 00, ff, ff, ff, 27, f999, 8a, fe, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f99a, 10, 9a, ff, ff, ff, ff, a5, f99a, 45, fe, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 2, 1, 0010, ff, 9b, ff, ff, ff, ff, a5, f99b, 45, 10, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f99b, d0, a5, ff, ff, ff, ff, a5, f99b, 45, ff, f8
1, 0, 0, fffc, 0, 0, 3, 0, 0, 1, 3, 1, f99c, fe, 9c, 00, ff, ff, ff, 27, f99c, d0, ff, f8
1, 0, 0, fffc, 1, 0, 3, 0, 0, 1, 3, 1, f99d, a9, 27, 00, ff, ff, ff, 27, f99d, d0, fe, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f99e, 55, 9e, 00, ff, ff, ff, 27, f99e, a9, fe, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f99f, 85, 27, 00, ff, ff, ff, 27, f99f, a9, 55, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f9a0, 10, a0, 55, ff, ff, ff, 25, f9a0, 85, 55, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 1, 1, 0010, ff, 55, 55, ff, ff, ff, 25, f9a1, 85, 10, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f9a1, a9, 25, 55, ff, ff, ff, 25, f9a1, 85, 10, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f9a2, ff, a2, 55, ff, ff, ff, 25, f9a2, a9, 10, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f9a3, 25, 25, 55, ff, ff, ff, 25, f9a3, a9, ff, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f9a4, 10, a4, ff, ff, ff, ff, a5, f9a4, 25, ff, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 2, 1, 0010, 55, a5, ff, ff, ff, ff, a5, f9a5, 25, 10, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f9a5, c9, a5, ff, ff, ff, ff, a5, f9a5, 25, 55, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f9a6, 55, a6, 55, ff, ff, ff, 25, f9a6, c9, 55, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f9a7, d0, 25, 55, ff, ff, ff, 25, f9a7, c9, 55, f8
1, 0, 0, fffc, 0, 0, 3, 0, 0, 1, 3, 1, f9a8, fe, a8, 55, ff, ff, ff, 27, f9a8, d0, 55, f8
1, 0, 0, fffc, 1, 0, 3, 0, 0, 1, 3, 1, f9a9, 65, 27, 55, ff, ff, ff, 27, f9a9, d0, fe, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f9aa, 10, aa, 55, ff, ff, ff, 27, f9aa, 65, fe, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 2, 1, 0010, 55, ab, 55, ff, ff, ff, 27, f9ab, 65, 10, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f9ab, c9, 27, 55, ff, ff, ff, 27, f9ab, 65, 55, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f9ac, ab, ac, ab, ff, ff, ff, e4, f9ac, c9, 55, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f9ad, d0, e4, ab, ff, ff, ff, e4, f9ad, c9, ab, f8
1, 0, 0, fffc, 0, 0, 3, 0, 0, 1, 3, 1, f9ae, fe, ae, ab, ff, ff, ff, 67, f9ae, d0, ab, f8
1, 0, 0, fffc, 1, 0, 3, 0, 0, 1, 3, 1, f9af, e5, 67, ab, ff, ff, ff, 67, f9af, d0, fe, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f9b0, 10, b0, ab, ff, ff, ff, 67, f9b0, e5, fe, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 2, 1, 0010, 55, b1, ab, ff, ff, ff, 67, f9b1, e5, 10, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f9b1, c9, 67, ab, ff, ff, ff, 67, f9b1, e5, 55, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f9b2, 56, b2, 56, ff, ff, ff, 65, f9b2, c9, 55, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f9b3, d0, 65, 56, ff, ff, ff, 65, f9b3, c9, 56, f8
1, 0, 0, fffc, 0, 0, 3, 0, 0, 1, 3, 1, f9b4, fe, b4, 56, ff, ff, ff, 67, f9b4, d0, 56, f8
1, 0, 0, fffc, 1, 0, 3, 0, 0, 1, 3, 1, f9b5, a9, 67, 56, ff, ff, ff, 67, f9b5, d0, fe, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f9b6, 82, b6, 56, ff, ff, ff, 67, f9b6, a9, fe, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f9b7, 24, 67, 56, ff, ff, ff, 67, f9b7, a9, 82, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f9b8, 10, b8, 82, ff, ff, ff, e5, f9b8, 24, 82, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 2, 1, 0010, 55, b9, 82, ff, ff, ff, e5, f9b9, 24, 10, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f9b9, 30, e5, 82, ff, ff, ff, e5, f9b9, 24, 55, f8
1, 0, 0, fffc, 0, 0, 3, 0, 0, 1, 3, 1, f9ba, fe, ba, 82, ff, ff, ff, 67, f9ba, 30, 55, f8
1, 0, 0, fffc, 1, 0, 3, 0, 0, 1, 3, 1, f9bb, 50, 67, 82, ff, ff, ff, 67, f9bb, 30, fe, f8
1, 0, 0, fffc, 0, 0, 3, 0, 0, 1, 3, 1, f9bc, fe, bc, 82, ff, ff, ff, 67, f9bc, 50, fe, f8
1, 0, 0, fffc, 1, 0, 3, 0, 0, 1, 3, 1, f9bd, a9, 67, 82, ff, ff, ff, 67, f9bd, 50, fe, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f9be, 24, be, 82, ff, ff, ff, 67, f9be, a9, fe, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f9bf, 48, 67, 82, ff, ff, ff, 67, f9bf, a9, 24, f8
1, 0, 0, fffc, 0, 0, 4, 0, 0, 1, 1, 1, 01ff, aa, 24, 24, ff, ff, ff, 65, f9c0, 48, 24, f8
1, 0, 0, fffc, 1, 0, 4, 0, 0, 1, 3, 1, f9c0, 28, 65, 24, ff, ff, fe, 65, f9c0, 48, 24, f8
1, 0, 0, fffc, 0, 0, 4, 0, 0, 1, 2, 1, 01ff, 24, c1, 24, ff, ff, fe, 65, f9c1, 28, 24, f8
1, 0, 0, fffc, 1, 0, 4, 0, 0, 1, 3, 1, f9c1, 64, 65, 24, ff, ff, ff, 65, f9c1, 28, 24, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f9c2, 10, c2, 24, ff, ff, ff, 24, f9c2, 64, 24, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 1, 1, 0010, 55, 00, 24, ff, ff, ff, 24, f9c3, 64, 10, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f9c3, 64, 24, 24, ff, ff, ff, 24, f9c3, 64, 10, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f9c4, 11, c4, 24, ff, ff, ff, 24, f9c4, 64, 10, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 1, 1, 0011, f0, 00, 24, ff, ff, ff, 24, f9c5, 64, 11, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f9c5, 64, 24, 24, ff, ff, ff, 24, f9c5, 64, 11, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f9c6, 12, c6, 24, ff, ff, ff, 24, f9c6, 64, 11, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 1, 1, 0012, fe, 00, 24, ff, ff, ff, 24, f9c7, 64, 12, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f9c7, a9, 24, 24, ff, ff, ff, 24, f9c7, 64, 12, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f9c8, 55, c8, 24, ff, ff, ff, 24, f9c8, a9, 12, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f9c9, 85, 24, 24, ff, ff, ff, 24, f9c9, a9, 55, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f9ca, 12, ca, 55, ff, ff, ff, 24, f9ca, 85, 55, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 1, 1, 0012, 00, 55, 55, ff, ff, ff, 24, f9cb, 85, 12, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f9cb, 0a, 24, 55, ff, ff, ff, 24, f9cb, 85, 12, f8
1, 0, 0, fffc, 1, 1, 5, 0, 0, 1, 3, 1, f9cc, a6, 24, 55, ff, ff, ff, 24, f9cc, 0a, 12, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f9cd, 11, cd, aa, ff, ff, ff, a4, f9cd, a6, 12, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 2, 1, 0011, 00, ce, aa, ff, ff, ff, a4, f9ce, a6, 11, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f9ce, a4, a4, aa, ff, ff, ff, a4, f9ce, a6, 00, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f9cf, 12, cf, aa, 00, ff, ff, 26, f9cf, a4, 00, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 2, 1, 0012, 55, d0, aa, 00, ff, ff, 26, f9d0, a4, 12, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f9d0, e8, 26, aa, 00, ff, ff, 26, f9d0, a4, 55, f8
1, 0, 0, fffc, 1, 1, 5, 0, 0, 1, 3, 1, f9d1, 95, 24, aa, 00, 55, ff, 24, f9d1, e8, 55, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f9d2, 10, d2, aa, 01, 55, ff, 24, f9d2, 95, 55, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 1, 1, 0011, 00, aa, aa, 01, 55, ff, 24, f9d3, 95, 10, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f9d3, 4a, 24, aa, 01, 55, ff, 24, f9d3, 95, 10, f8
1, 0, 0, fffc, 1, 1, 5, 0, 0, 1, 3, 1, f9d4, e8, 24, aa, 01, 55, ff, 24, f9d4, 4a, 10, f8
1, 0, 0, fffc, 1, 1, 5, 0, 0, 1, 3, 1, f9d5, 95, 24, 55, 01, 55, ff, 24, f9d5, e8, 10, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f9d6, 10, d6, 55, 02, 55, ff, 24, f9d6, 95, 10, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 1, 1, 0012, 55, 55, 55, 02, 55, ff, 24, f9d7, 95, 10, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f9d7, ca, 24, 55, 02, 55, ff, 24, f9d7, 95, 10, f8
1, 0, 0, fffc, 1, 1, 5, 0, 0, 1, 3, 1, f9d8, 15, 24, 55, 02, 55, ff, 24, f9d8, ca, 10, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f9d9, 10, d9, 55, 01, 55, ff, 24, f9d9, 15, 10, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 2, 1, 0011, aa, da, 55, 01, 55, ff, 24, f9da, 15, 10, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f9da, 35, 24, 55, 01, 55, ff, 24, f9da, 15, aa, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f9db, 10, db, ff, 01, 55, ff, a4, f9db, 35, aa, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 2, 1, 0011, aa, dc, ff, 01, 55, ff, a4, f9dc, 35, 10, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f9dc, 55, a4, ff, 01, 55, ff, a4, f9dc, 35, aa, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f9dd, 10, dd, aa, 01, 55, ff, a4, f9dd, 55, aa, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 2, 1, 0011, aa, de, aa, 01, 55, ff, a4, f9de, 55, 10, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f9de, d0, a4, aa, 01, 55, ff, a4, f9de, 55, aa, f8
1, 0, 0, fffc, 0, 0, 3, 0, 0, 1, 3, 1, f9df, fe, df, 00, 01, 55, ff, 26, f9df, d0, aa, f8
1, 0, 0, fffc, 1, 0, 3, 0, 0, 1, 3, 1, f9e0, 74, 26, 00, 01, 55, ff, 26, f9e0, d0, fe, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f9e1, 10, e1, 00, 01, 55, ff, 26, f9e1, 74, fe, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 1, 1, 0011, aa, 00, 00, 01, 55, ff, 26, f9e2, 74, 10, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f9e2, d5, 26, 00, 01, 55, ff, 26, f9e2, 74, 10, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f9e3, 10, e3, 00, 01, 55, ff, 26, f9e3, d5, 10, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 2, 1, 0011, 00, e4, 00, 01, 55, ff, 26, f9e4, d5, 10, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f9e4, d0, 26, 00, 01, 55, ff, 26, f9e4, d5, 00, f8
1, 0, 0, fffc, 0, 0, 3, 0, 0, 1, 3, 1, f9e5, fe, e5, 00, 01, 55, ff, 27, f9e5, d0, 00, f8
1, 0, 0, fffc, 1, 0, 3, 0, 0, 1, 3, 1, f9e6, 90, 27, 00, 01, 55, ff, 27, f9e6, d0, fe, f8
1, 0, 0, fffc, 0, 0, 3, 0, 0, 1, 3, 1, f9e7, fe, e7, 00, 01, 55, ff, 27, f9e7, 90, fe, f8
1, 0, 0, fffc, 1, 0, 3, 0, 0, 1, 3, 1, f9e8, e8, 27, 00, 01, 55, ff, 27, f9e8, 90, fe, f8
1, 0, 0, fffc, 1, 1, 5, 0, 0, 1, 3, 1, f9e9, b4, 27, 00, 01, 55, ff, 27, f9e9, e8, fe, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f9ea, 10, ea, 00, 02, 55, ff, 25, f9ea, b4, fe, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 2, 1, 0012, 55, eb, 00, 02, 55, ff, 25, f9eb, b4, 10, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f9eb, 98, 25, 00, 02, 55, ff, 25, f9eb, b4, 55, f8
1, 0, 0, fffc, 1, 1, 5, 0, 0, 1, 3, 1, f9ec, 0a, 25, 00, 02, 55, ff, 25, f9ec, 98, 55, f8
1, 0, 0, fffc, 1, 1, 5, 0, 0, 1, 3, 1, f9ed, 34, 25, 55, 02, 55, ff, 25, f9ed, 0a, 55, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f9ee, 10, ee, aa, 02, 55, ff, a4, f9ee, 34, 55, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 2, 1, 0012, 55, ef, aa, 02, 55, ff, a4, f9ef, 34, 10, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f9ef, 30, a4, aa, 02, 55, ff, a4, f9ef, 34, 55, f8
1, 0, 0, fffc, 0, 0, 3, 0, 0, 1, 3, 1, f9f0, fe, f0, aa, 02, 55, ff, 66, f9f0, 30, 55, f8
1, 0, 0, fffc, 1, 0, 3, 0, 0, 1, 3, 1, f9f1, 50, 66, aa, 02, 55, ff, 66, f9f1, 30, fe, f8
1, 0, 0, fffc, 0, 0, 3, 0, 0, 1, 3, 1, f9f2, fe, f2, aa, 02, 55, ff, 66, f9f2, 50, fe, f8
1, 0, 0, fffc, 1, 0, 3, 0, 0, 1, 3, 1, f9f3, d0, 66, aa, 02, 55, ff, 66, f9f3, 50, fe, f8
1, 0, 0, fffc, 0, 0, 3, 0, 0, 1, 3, 1, f9f4, fe, f4, aa, 02, 55, ff, 66, f9f4, d0, fe, f8
1, 0, 0, fffc, 1, 0, 3, 0, 0, 1, 3, 1, f9f5, b8, 66, aa, 02, 55, ff, 66, f9f5, d0, fe, f8
1, 0, 0, fffc, 1, 1, 5, 0, 0, 1, 3, 1, f9f6, 38, 66, aa, 02, 55, ff, 66, f9f6, b8, fe, f8
1, 0, 0, fffc, 1, 1, 5, 0, 0, 1, 3, 1, f9f7, 75, 26, aa, 02, 55, ff, 26, f9f7, 38, fe, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f9f8, 10, f8, aa, 02, 55, ff, 27, f9f8, 75, fe, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 2, 1, 0012, 55, f9, aa, 02, 55, ff, 27, f9f9, 75, 10, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f9f9, 18, 27, aa, 02, 55, ff, 27, f9f9, 75, 55, f8
1, 0, 0, fffc, 1, 1, 5, 0, 0, 1, 3, 1, f9fa, f5, 27, 00, 02, 55, ff, 27, f9fa, 18, 55, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, f9fb, 10, fb, 00, 02, 55, ff, 26, f9fb, f5, 55, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 2, 1, 0012, 55, fc, 00, 02, 55, ff, 26, f9fc, f5, 10, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, f9fc, 10, 26, 00, 02, 55, ff, 26, f9fc, f5, 55, f8
1, 0, 0, fffc, 0, 0, 3, 0, 0, 1, 3, 1, f9fd, fe, fd, aa, 02, 55, ff, a4, f9fd, 10, 55, f8
1, 0, 0, fffc, 1, 0, 3, 0, 0, 1, 3, 1, f9fe, 70, a4, aa, 02, 55, ff, a4, f9fe, 10, fe, f8
1, 0, 0, fffc, 0, 0, 3, 0, 0, 1, 3, 1, f9ff, fe, ff, aa, 02, 55, ff, a4, f9ff, 70, fe, f8
1, 0, 0, fffc, 1, 0, 3, 0, 0, 1, 3, 1, fa00, f0, a4, aa, 02, 55, ff, a4, fa00, 70, fe, f8
1, 0, 0, fffc, 0, 0, 3, 0, 0, 1, 3, 1, fa01, fe, 01, aa, 02, 55, ff, a4, fa01, f0, fe, f8
1, 0, 0, fffc, 1, 0, 3, 0, 0, 1, 3, 1, fa02, b0, a4, aa, 02, 55, ff, a4, fa02, f0, fe, f8
1, 0, 0, fffc, 0, 0, 3, 0, 0, 1, 3, 1, fa03, fe, 03, aa, 02, 55, ff, a4, fa03, b0, fe, f8
1, 0, 0, fffc, 1, 0, 3, 0, 0, 1, 3, 1, fa04, b5, a4, aa, 02, 55, ff, a4, fa04, b0, fe, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, fa05, 0e, 05, aa, 02, 55, ff, a4, fa05, b5, fe, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 2, 1, 0010, 00, 06, aa, 02, 55, ff, a4, fa06, b5, 0e, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, fa06, a8, a4, aa, 02, 55, ff, a4, fa06, b5, 00, f8
1, 0, 0, fffc, 1, 1, 5, 0, 0, 1, 3, 1, fa07, 94, 26, 00, 02, 55, ff, 26, fa07, a8, 00, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, fa08, 10, 08, 00, 02, 00, ff, 26, fa08, 94, 00, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 1, 1, 0012, 55, 00, 00, 02, 00, ff, 26, fa09, 94, 10, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, fa09, b6, 26, 00, 02, 00, ff, 26, fa09, 94, 10, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, fa0a, 10, 0a, 00, 02, 00, ff, 26, fa0a, b6, 10, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 2, 1, 0010, 00, 0b, 00, 02, 00, ff, 26, fa0b, b6, 10, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, fa0b, c8, 26, 00, 02, 00, ff, 26, fa0b, b6, 00, f8
1, 0, 0, fffc, 1, 1, 5, 0, 0, 1, 3, 1, fa0c, 96, 26, 00, 00, 00, ff, 26, fa0c, c8, 00, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, fa0d, 10, 0d, 00, 00, 01, ff, 24, fa0d, 96, 00, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 1, 1, 0011, 00, 00, 00, 00, 01, ff, 24, fa0e, 96, 10, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, fa0e, a9, 24, 00, 00, 01, ff, 24, fa0e, 96, 10, f8
1, 0, 0, fffc, 0, 0, 6, 0, 0, 1, 3, 1, fa0f, 24, 0f, 00, 00, 01, ff, 24, fa0f, a9, 10, f8
1, 0, 0, fffc, 1, 0, 6, 0, 0, 1, 3, 1, fa10, 48, 24, 00, 00, 01, ff, 24, fa10, a9, 24, f8
1, 0, 0, fffc, 0, 0, 4, 0, 0, 1, 1, 1, 01ff, 24, 24, 24, 00, 01, ff, 24, fa11, 48, 24, f8
